@RELATION summer_products_rating_group_classification

@ATTRIBUTE price NUMERIC
@ATTRIBUTE retail_price NUMERIC
@ATTRIBUTE units_sold NUMERIC
@ATTRIBUTE rating_count NUMERIC
@ATTRIBUTE rating_five_count NUMERIC
@ATTRIBUTE rating_four_count NUMERIC
@ATTRIBUTE rating_three_count NUMERIC
@ATTRIBUTE rating_two_count NUMERIC
@ATTRIBUTE rating_one_count NUMERIC
@ATTRIBUTE product_variation_inventory NUMERIC
@ATTRIBUTE countries_shipped_to NUMERIC
@ATTRIBUTE merchant_rating_count NUMERIC
@ATTRIBUTE merchant_rating NUMERIC
@ATTRIBUTE rating_group {low,medium,high}  % label

@DATA
5.79,5,5000,1022,470.0,194.0,155.0,74.0,129.0,6,47,3566,3.7324733595064497,medium
8.0,16,10000,1167,412.0,187.0,166.0,113.0,289.0,12,18,9177,3.8740329083578513,medium
2.79,13,100,2,1.0,0.0,1.0,0.0,0.0,35,48,1309,4.2452253628724215,medium
9.0,84,100,82,32.0,16.0,22.0,4.0,8.0,15,43,35679,3.909778861515177,medium
13.0,15,100,55,21.0,11.0,6.0,8.0,9.0,2,33,3276,4.428571428571429,medium
8.0,7,20000,2015,911.0,340.0,279.0,169.0,316.0,50,24,3771,3.881463802704853,medium
5.65,7,1000,319,183.0,69.0,37.0,19.0,11.0,12,40,7627,4.04772518683624,high
4.86,5,1000,200,95.0,35.0,28.0,16.0,26.0,1,20,2707,4.189139268562985,medium
6.0,8,1000,523,232.0,114.0,72.0,59.0,46.0,4,54,3218,4.170602858918583,medium
6.0,9,1000,471,252.0,85.0,62.0,31.0,41.0,50,35,2505,4.092215568862276,high
8.0,9,1000,621,373.0,117.0,66.0,27.0,38.0,50,39,14974,4.192800854815013,high
11.0,50,5000,869,305.0,164.0,155.0,107.0,138.0,50,43,36361,3.967520145210528,medium
9.0,17,10000,2253,1044.0,526.0,348.0,146.0,189.0,23,59,16091,4.343235348952831,medium
8.0,84,1000,536,231.0,104.0,92.0,46.0,63.0,50,63,30225,4.267890818858561,medium
12.0,11,20000,2066,932.0,422.0,317.0,151.0,244.0,25,49,55670,4.1214837434884135,medium
14.0,37,1000,422,189.0,102.0,55.0,31.0,45.0,50,41,139223,3.933581376640354,medium
8.0,7,100,14,9.0,0.0,3.0,1.0,1.0,1,33,360,4.230555555555555,high
8.0,7,1000,337,101.0,46.0,61.0,40.0,89.0,50,37,2076,4.097302504816955,medium
8.0,26,100,13,13.0,0.0,0.0,0.0,0.0,50,33,138,3.659420289855072,high
7.0,6,5000,921,350.0,149.0,152.0,92.0,178.0,5,47,3566,3.7324733595064497,medium
7.0,26,5000,677,288.0,101.0,119.0,62.0,107.0,50,33,5534,3.999819298879653,medium
16.0,111,1000,580,321.0,109.0,68.0,23.0,59.0,50,44,20387,4.1934566145092464,high
11.0,24,1000,463,216.0,81.0,69.0,41.0,56.0,50,41,50864,4.079643755898081,medium
9.0,65,1000,520,281.0,113.0,56.0,30.0,40.0,13,94,38985,4.064229831986662,high
5.0,28,5000,1530,517.0,255.0,256.0,153.0,349.0,1,26,4435,3.696054114994363,medium
16.0,14,1000,552,394.0,97.0,33.0,9.0,19.0,50,43,6033,4.254433946626886,high
7.0,6,1000,207,121.0,43.0,24.0,8.0,11.0,50,36,4425,4.3324293785310735,high
9.0,50,5000,985,388.0,198.0,168.0,77.0,154.0,50,43,7889,3.99505640765623,medium
1.76,2,100,35,27.0,5.0,2.0,0.0,1.0,2,45,10622,4.455940500847298,high
5.0,6,5000,824,441.0,165.0,112.0,43.0,63.0,50,41,32778,4.048355604368784,high
8.0,7,1000,650,373.0,141.0,76.0,34.0,26.0,50,43,28101,4.114800185046796,high
4.69,4,5000,574,274.0,136.0,77.0,38.0,49.0,3,49,55670,4.1214837434884135,medium
8.0,18,1000,158,88.0,34.0,18.0,7.0,11.0,50,43,42514,3.740885355412335,high
6.0,6,100,19,6.0,5.0,4.0,0.0,4.0,10,45,10600,3.8675471698113206,medium
6.0,33,10,3,1.0,0.0,0.0,0.0,2.0,50,41,32394,3.9246774093968018,low
6.0,10,1000,87,22.0,10.0,23.0,10.0,22.0,3,20,232,3.676724137931034,low
4.65,4,50,0,0.0,0.0,0.0,0.0,0.0,9,36,268,3.8917910447761193,high
2.67,67,10,0,0.0,0.0,0.0,0.0,0.0,5,27,13,3.692307692307693,high
11.0,10,100,10,4.0,2.0,0.0,3.0,1.0,49,30,12919,4.024460097530769,medium
5.0,26,100,4,3.0,0.0,0.0,0.0,1.0,50,41,19867,4.157547692152816,medium
11.0,11,1000,223,136.0,43.0,20.0,6.0,18.0,5,35,667,3.7661169415292353,high
7.0,11,20000,6510,3140.0,1357.0,1154.0,445.0,414.0,5,41,43742,4.063965982351059,medium
12.0,11,1000,171,73.0,30.0,26.0,13.0,29.0,7,54,4811,4.194554146747038,medium
1.72,26,1000,18,10.0,5.0,2.0,1.0,0.0,9,43,1373,4.007283321194465,high
1.72,2,100,13,7.0,4.0,0.0,2.0,0.0,3,55,1250,4.0032,high
8.0,47,10000,1631,945.0,333.0,201.0,62.0,90.0,6,38,1659,4.321880650994575,high
5.8,9,1000,52,25.0,7.0,11.0,4.0,5.0,4,43,28295,3.8099664251634566,medium
7.0,6,50000,9207,5077.0,1860.0,1185.0,467.0,618.0,6,18,15538,4.156197708842837,high
3.66,26,100,10,4.0,2.0,0.0,0.0,4.0,50,140,269,3.3382899628252787,medium
3.83,4,5000,337,163.0,48.0,54.0,27.0,45.0,50,42,99283,4.285597735765438,medium
13.0,84,10000,2592,1632.0,531.0,260.0,68.0,101.0,50,33,23719,4.301066655423922,high
6.0,17,5000,817,384.0,160.0,125.0,59.0,89.0,1,41,50864,4.079643755898081,medium
15.0,59,100,202,94.0,50.0,21.0,12.0,25.0,11,30,7267,4.157836796477226,medium
8.0,7,100,13,5.0,5.0,1.0,2.0,0.0,5,23,129,3.7906976744186047,medium
1.71,2,50,3,2.0,1.0,0.0,0.0,0.0,2,31,3762,3.7974481658692185,high
12.0,43,10000,632,303.0,122.0,99.0,35.0,73.0,50,42,45524,3.9729373517265616,medium
20.0,17,50,12,7.0,2.0,2.0,0.0,1.0,50,36,26,3.923076923076923,high
9.0,8,1000,648,347.0,160.0,76.0,33.0,32.0,50,41,37956,4.030377278954579,high
2.0,56,1000,41,17.0,10.0,6.0,2.0,6.0,2,27,3119,3.909907021481244,medium
5.0,5,100,25,11.0,3.0,2.0,3.0,6.0,50,35,98,3.918367346938776,medium
9.0,14,10000,644,363.0,134.0,71.0,27.0,49.0,50,43,3972,3.849194360523666,high
11.0,10,100,71,29.0,10.0,15.0,6.0,11.0,50,35,2782,4.06901509705248,medium
16.0,14,1000,127,75.0,31.0,9.0,4.0,8.0,50,36,514,4.217898832684825,high
7.0,6,5000,1212,393.0,201.0,198.0,133.0,287.0,9,13,1686,3.687425860023725,medium
7.0,84,10000,2526,1269.0,485.0,355.0,153.0,264.0,50,41,10501,4.029235310922769,medium
8.0,54,50000,14568,5946.0,2952.0,2624.0,1310.0,1736.0,50,78,78307,3.8402569374385433,medium
8.0,7,100,15,9.0,1.0,1.0,1.0,3.0,50,14,88,4.045454545454546,medium
8.0,7,10000,864,366.0,168.0,129.0,76.0,125.0,50,24,4295,3.849592549476135,medium
3.0,3,100,47,22.0,13.0,6.0,4.0,2.0,1,29,11401,4.093588281729673,high
8.0,20,1000,341,106.0,45.0,62.0,39.0,89.0,50,138,7858,3.9531687452277935,medium
6.0,21,5000,573,174.0,96.0,97.0,69.0,137.0,13,34,9827,4.113869950137377,medium
9.0,21,100,47,17.0,10.0,6.0,8.0,6.0,7,34,9827,4.113869950137377,medium
11.0,49,100,26,12.0,4.0,3.0,5.0,2.0,25,43,1160,4.143965517241379,medium
13.0,11,1000,350,115.0,75.0,54.0,33.0,73.0,50,14,8821,3.872009976193176,medium
11.0,11,5000,1401,777.0,298.0,185.0,54.0,87.0,41,37,13879,4.054470783197637,high
7.0,7,1000,636,330.0,128.0,90.0,34.0,54.0,50,41,35358,4.018157135584592,high
9.0,10,10,0,0.0,0.0,0.0,0.0,0.0,50,43,291,3.690721649484536,high
8.0,7,100,54,33.0,10.0,4.0,2.0,5.0,50,21,8989,3.851930136833908,high
8.0,8,1000,121,61.0,28.0,16.0,10.0,6.0,1,42,3300,4.024242424242424,high
6.0,17,5000,550,322.0,122.0,62.0,13.0,31.0,20,48,5781,4.274865940148763,high
14.0,13,100,113,82.0,17.0,7.0,3.0,4.0,50,40,7627,4.04772518683624,high
13.0,93,100,127,68.0,27.0,15.0,9.0,8.0,5,40,26833,4.235381805985168,high
13.0,59,1000,870,520.0,133.0,106.0,40.0,71.0,50,43,16523,4.038733886098166,high
5.0,5,5000,883,446.0,162.0,109.0,59.0,107.0,50,23,11883,4.120676596818985,medium
3.69,53,100,11,6.0,3.0,2.0,0.0,0.0,1,27,277,3.855595667870036,high
3.85,69,1000,185,51.0,33.0,42.0,26.0,33.0,1,25,703,3.9601706970128014,medium
11.0,10,100,22,13.0,1.0,4.0,1.0,3.0,50,40,7363,4.106342523427951,medium
2.0,2,1000,81,50.0,14.0,6.0,4.0,7.0,1,35,126370,4.14695734747171,high
8.0,85,100,14,9.0,3.0,2.0,0.0,0.0,1,15,173,3.901734104046243,high
7.0,7,10,11,4.0,1.0,3.0,1.0,2.0,1,38,4485,3.810479375696767,medium
11.0,24,1000,154,68.0,31.0,21.0,14.0,20.0,50,42,47639,4.2134385692394885,medium
11.0,10,5000,249,85.0,35.0,38.0,26.0,65.0,35,28,88193,4.080890773644167,medium
2.7,3,10000,1165,667.0,217.0,137.0,59.0,85.0,1,33,16013,4.108849060138637,high
5.83,8,5000,639,337.0,118.0,89.0,33.0,62.0,50,40,91631,3.83793694273772,medium
11.0,14,20000,8029,3689.0,1502.0,1160.0,592.0,1086.0,19,43,17760,4.137105855855856,medium
12.0,11,100,37,23.0,4.0,1.0,4.0,5.0,50,42,1452,3.7355371900826446,medium
5.66,6,100,13,3.0,3.0,3.0,0.0,4.0,50,35,2782,4.06901509705248,medium
16.0,14,100,11,5.0,3.0,2.0,0.0,1.0,50,26,3588,4.148272017837235,medium
3.67,13,1000,197,97.0,48.0,33.0,10.0,9.0,50,43,11505,4.136723163841808,high
12.0,11,100,104,40.0,24.0,24.0,4.0,12.0,50,42,17002,4.027820256440418,medium
2.71,6,100,20,6.0,5.0,4.0,1.0,4.0,2,31,3762,3.7974481658692185,medium
5.73,5,100,63,29.0,14.0,15.0,3.0,2.0,50,137,3852,4.003115264797508,high
8.0,7,10000,1958,889.0,427.0,291.0,144.0,207.0,50,25,61895,4.268002261895145,medium
9.0,8,100,27,11.0,4.0,6.0,5.0,1.0,50,81,104,3.894230769230769,medium
14.0,12,100,20,6.0,1.0,3.0,1.0,9.0,14,27,1643,3.922702373706634,low
3.66,4,100,23,7.0,3.0,4.0,2.0,7.0,50,138,7858,3.9531687452277935,medium
6.0,6,100,5,2.0,0.0,2.0,0.0,1.0,50,14,112,3.625,medium
12.0,85,1000,137,63.0,18.0,17.0,14.0,25.0,50,43,15407,3.855390406957876,medium
9.0,8,5000,856,358.0,169.0,147.0,64.0,118.0,50,43,5083,3.9474719653747785,medium
13.0,56,100,20,8.0,5.0,1.0,2.0,4.0,50,38,111,3.774774774774775,medium
3.0,3,50,4,3.0,0.0,0.0,1.0,0.0,1,27,28,4.035714285714286,high
9.0,8,1000,108,43.0,20.0,24.0,8.0,13.0,1,35,12441,3.924684510891408,medium
11.0,11,1000,131,53.0,26.0,21.0,11.0,20.0,50,41,8362,3.817149007414494,medium
11.0,10,100,89,37.0,17.0,10.0,8.0,17.0,17,32,88,3.5568181818181817,medium
11.0,10,100,45,11.0,11.0,7.0,5.0,11.0,1,26,364,3.381868131868132,medium
9.0,26,10000,2090,892.0,440.0,379.0,168.0,211.0,50,40,839882,4.103759813878616,medium
7.0,49,1000,194,98.0,41.0,25.0,15.0,15.0,50,40,2946,4.31602172437203,medium
3.73,17,100,27,17.0,7.0,1.0,0.0,2.0,5,48,343,4.521865889212828,high
8.0,10,50,2,2.0,0.0,0.0,0.0,0.0,5,23,127,3.874015748031496,high
3.81,25,100,25,11.0,3.0,2.0,1.0,8.0,50,35,613,3.9445350734094617,medium
6.0,142,10000,1941,912.0,349.0,288.0,131.0,261.0,20,41,31559,4.123419626730885,medium
12.0,86,1000,702,386.0,143.0,81.0,35.0,57.0,10,37,104269,4.253287170683521,high
6.0,6,100,2,2.0,0.0,0.0,0.0,0.0,1,27,28,4.035714285714286,high
6.0,31,10000,2789,1442.0,635.0,401.0,137.0,174.0,50,45,11596,4.280441531562608,high
9.0,8,50000,13198,6060.0,2562.0,2214.0,1033.0,1329.0,50,53,37076,4.302082209515589,medium
13.0,11,50,12,7.0,3.0,1.0,1.0,0.0,1,79,14358,4.093536704276362,high
11.0,10,10000,1717,745.0,349.0,274.0,145.0,204.0,50,23,190918,4.235886611005772,medium
3.9,5,1000,57,19.0,4.0,13.0,6.0,15.0,9,91,2072,3.882722007722008,medium
8.0,47,100,110,69.0,23.0,7.0,7.0,4.0,50,43,1032,4.577519379844961,high
6.0,6,50000,12880,7337.0,2647.0,1643.0,623.0,630.0,18,53,38264,4.227942713777964,high
6.0,6,5000,549,286.0,90.0,78.0,36.0,59.0,50,43,80093,4.006692220293909,medium
8.0,10,50,0,0.0,0.0,0.0,0.0,0.0,50,41,21485,4.146241563881778,high
4.68,25,1000,127,53.0,25.0,21.0,12.0,16.0,50,43,45372,4.057810984748303,medium
8.0,43,1000,180,91.0,39.0,28.0,3.0,19.0,50,41,139223,3.933581376640354,medium
8.0,7,20000,8904,4640.0,1964.0,1121.0,493.0,686.0,50,31,19221,4.168097393475886,high
8.0,51,1000,256,109.0,47.0,36.0,20.0,44.0,50,38,19760,4.141953441295547,medium
7.0,26,100,10,4.0,0.0,0.0,3.0,3.0,50,33,32,3.1875,low
7.0,6,10000,2483,1325.0,521.0,360.0,134.0,143.0,50,31,34311,4.066217831016292,high
7.0,30,1000,179,64.0,25.0,30.0,18.0,42.0,50,109,13625,4.382091743119266,medium
5.65,5,1000,108,50.0,20.0,21.0,8.0,9.0,50,36,550,4.054545454545455,medium
9.0,65,1000,520,281.0,113.0,56.0,30.0,40.0,13,94,38985,4.064229831986662,high
8.0,9,10000,1316,456.0,237.0,210.0,141.0,272.0,50,36,1987,3.987921489682939,medium
12.0,58,1000,239,150.0,36.0,20.0,13.0,20.0,50,52,5042,4.146568821896073,high
5.0,5,1000,31,15.0,0.0,1.0,3.0,12.0,50,27,2792,4.325214899713467,medium
3.84,4,1000,55,19.0,7.0,10.0,3.0,16.0,50,36,791,4.31858407079646,medium
8.0,7,10000,1473,545.0,306.0,261.0,152.0,209.0,50,39,11148,4.180749910297811,medium
12.0,31,1000,344,178.0,56.0,41.0,24.0,45.0,50,12,639,4.007824726134586,medium
5.79,9,100,53,27.0,9.0,7.0,8.0,2.0,1,43,104,3.7211538461538463,medium
7.0,66,10,0,0.0,0.0,0.0,0.0,0.0,50,41,3694,4.0422306442880345,high
3.0,5,1000,327,170.0,71.0,45.0,14.0,27.0,1,90,72885,4.07985182136242,high
13.0,22,1000,156,85.0,32.0,12.0,10.0,17.0,50,30,4508,4.330745341614906,high
8.0,16,10000,1589,770.0,391.0,248.0,77.0,103.0,9,43,3665,4.194270122783084,high
8.0,76,100,11,5.0,2.0,1.0,1.0,2.0,26,25,70,3.5142857142857142,medium
9.0,8,100,46,26.0,7.0,7.0,2.0,4.0,10,30,300,3.966666666666667,high
9.0,8,1000,754,431.0,171.0,100.0,30.0,22.0,50,43,18029,4.100615674746242,high
4.9,8,1000,99,43.0,18.0,23.0,8.0,7.0,1,41,17752,3.8996732762505633,medium
8.0,38,1000,196,113.0,35.0,25.0,8.0,15.0,50,39,6275,4.383107569721116,high
25.0,38,50,6,2.0,1.0,1.0,0.0,2.0,10,27,401,4.00997506234414,medium
2.0,2,100,7,1.0,1.0,2.0,0.0,3.0,5,30,12919,4.024460097530769,low
9.0,8,1000,295,126.0,38.0,48.0,28.0,55.0,17,35,12441,3.924684510891408,medium
11.0,42,100,55,33.0,11.0,5.0,3.0,3.0,9,105,6121,4.365789903610521,high
12.0,102,1000,206,119.0,44.0,24.0,8.0,11.0,8,37,2495,4.211623246492986,high
9.0,59,10000,1721,752.0,368.0,260.0,141.0,200.0,17,47,2888,4.1921745152354575,medium
8.0,25,100,55,30.0,9.0,7.0,4.0,5.0,50,43,2199,4.106866757617099,medium
8.0,7,1000,124,75.0,25.0,8.0,8.0,8.0,50,43,3950,4.057468354430379,high
15.0,13,5000,1257,498.0,220.0,197.0,108.0,234.0,10,42,19184,4.471017514595497,medium
14.0,27,5000,1442,573.0,250.0,227.0,139.0,253.0,50,43,7874,3.95999491998984,medium
13.0,11,20000,2191,603.0,321.0,343.0,263.0,661.0,34,35,14482,4.001588178428394,low
6.0,7,100,2,1.0,0.0,1.0,0.0,0.0,50,44,102568,4.051049060135715,medium
13.0,11,100,26,18.0,4.0,1.0,1.0,2.0,50,139,21,4.047619047619048,high
11.0,10,5000,728,456.0,148.0,72.0,20.0,32.0,15,20,8500,4.081176470588235,high
8.0,7,1000,141,64.0,22.0,19.0,7.0,29.0,50,24,3771,3.881463802704853,medium
7.0,6,1000,129,72.0,26.0,17.0,7.0,7.0,50,73,941,4.20403825717322,high
2.0,2,5000,496,254.0,80.0,72.0,33.0,57.0,1,35,14095,4.089677190493083,medium
8.0,7,10000,2543,1315.0,482.0,383.0,180.0,183.0,50,40,110548,4.143666099793755,high
8.0,7,1000,161,64.0,31.0,30.0,14.0,22.0,50,49,1653,3.973381730187538,medium
8.0,7,5000,2737,1582.0,524.0,278.0,137.0,216.0,50,36,68339,4.298745957652292,high
18.0,27,5000,1058,539.0,240.0,132.0,61.0,86.0,50,41,12348,3.794946550048591,high
11.0,10,20000,2682,1194.0,480.0,401.0,223.0,384.0,50,35,12974,3.965700632033297,medium
11.0,83,20000,5719,2720.0,1171.0,820.0,408.0,600.0,50,38,151914,4.127921060600077,medium
4.0,4,10000,2150,1115.0,445.0,291.0,144.0,155.0,50,41,230951,4.311065983693511,high
8.0,7,10000,951,420.0,176.0,143.0,84.0,128.0,50,31,4213,4.0583906954664135,medium
8.0,7,5000,957,502.0,161.0,136.0,54.0,104.0,50,21,4373,4.178367253601646,medium
6.0,23,1000,251,120.0,53.0,41.0,18.0,19.0,50,54,6457,3.970419699550875,medium
5.87,5,20000,4137,2090.0,852.0,576.0,278.0,341.0,5,18,4646,4.118811881188119,medium
2.65,3,100,33,26.0,4.0,0.0,2.0,1.0,50,14,900,3.9877777777777776,high
7.0,6,20000,2464,1306.0,463.0,305.0,157.0,233.0,2,50,3271,4.069703454601039,medium
7.0,22,100000,11913,5355.0,2430.0,1974.0,960.0,1194.0,50,46,320031,4.2188662973274464,medium
14.0,12,5000,912,428.0,174.0,143.0,60.0,107.0,50,41,38258,3.955434157561817,medium
19.0,105,20000,3787,2541.0,673.0,309.0,73.0,191.0,50,57,295161,4.32994873984029,high
8.0,7,5000,917,421.0,142.0,147.0,75.0,132.0,10,38,8166,4.175851089884889,medium
7.0,50,5000,1046,545.0,200.0,161.0,59.0,81.0,50,43,36361,3.967520145210528,high
8.0,9,10000,775,223.0,123.0,137.0,84.0,208.0,50,43,54504,3.80168428005284,medium
8.0,7,1000,54,27.0,12.0,6.0,2.0,7.0,19,28,88193,4.080890773644167,medium
1.7,9,1000,86,41.0,17.0,13.0,5.0,10.0,50,57,484,3.9917355371900825,medium
12.0,59,100,64,24.0,16.0,10.0,2.0,12.0,50,44,5244,4.0139206712433255,medium
6.0,33,5000,846,451.0,168.0,109.0,47.0,71.0,26,41,21485,4.146241563881778,high
11.0,10,50000,13488,6325.0,3006.0,1998.0,916.0,1243.0,50,31,17816,4.179445442299057,medium
5.0,59,100,22,13.0,4.0,4.0,0.0,1.0,5,43,521,4.126679462571977,high
9.0,49,100,109,51.0,14.0,21.0,9.0,14.0,50,36,267,4.04119850187266,medium
15.0,68,1000,546,257.0,112.0,87.0,30.0,60.0,50,40,6775,4.184059040590406,medium
5.0,5,1000,31,15.0,0.0,1.0,3.0,12.0,50,27,2792,4.325214899713467,medium
15.0,13,100,56,29.0,14.0,7.0,2.0,4.0,50,41,2166,4.030470914127424,high
11.0,54,1000,90,42.0,21.0,13.0,7.0,7.0,36,29,11401,4.093588281729673,medium
14.0,84,100,103,47.0,20.0,16.0,7.0,13.0,50,49,29265,4.288399111566718,medium
16.0,56,5000,781,433.0,132.0,80.0,59.0,77.0,50,18,12083,4.26673839278325,high
6.0,6,20000,2564,1281.0,538.0,365.0,147.0,233.0,50,35,12974,3.965700632033297,medium
13.0,11,1000,487,187.0,78.0,82.0,59.0,81.0,50,14,3670,3.9787465940054494,medium
3.86,4,100,23,9.0,4.0,2.0,5.0,3.0,1,49,55670,4.1214837434884135,medium
3.74,55,10000,1416,852.0,267.0,147.0,68.0,82.0,50,41,37956,4.030377278954579,high
7.0,9,100,43,14.0,6.0,9.0,4.0,10.0,1,40,7363,4.106342523427951,medium
12.0,11,1000,171,73.0,30.0,26.0,13.0,29.0,7,54,4811,4.194554146747038,medium
8.0,26,100,14,3.0,2.0,5.0,1.0,3.0,50,40,43,3.186046511627907,medium
12.0,11,100,11,7.0,1.0,1.0,1.0,1.0,50,84,1770,3.9338983050847456,high
7.0,6,100,20,8.0,5.0,2.0,2.0,3.0,50,18,24,3.625,medium
8.0,22,1000,638,266.0,135.0,119.0,41.0,77.0,50,44,9034,4.1911667035643125,medium
6.0,11,1000,76,44.0,11.0,11.0,5.0,5.0,50,43,54504,3.80168428005284,high
4.0,4,100,46,23.0,12.0,6.0,1.0,4.0,50,48,32168,3.884543645859239,high
9.0,8,5000,501,217.0,96.0,102.0,42.0,44.0,50,43,11505,4.136723163841808,medium
16.0,14,100,89,39.0,21.0,10.0,4.0,15.0,50,41,130598,3.946790915634237,medium
5.84,11,1000,307,171.0,71.0,35.0,12.0,18.0,1,40,10377,4.172785968969837,high
11.0,17,100,10,4.0,1.0,2.0,1.0,2.0,50,43,33855,3.917353418992764,medium
2.0,2,100,58,20.0,14.0,10.0,5.0,9.0,1,45,689,4.030478955007257,medium
8.0,7,1000,111,41.0,10.0,13.0,16.0,31.0,3,25,6623,4.072474709346218,medium
7.0,22,5000,797,349.0,158.0,149.0,58.0,83.0,17,40,4809,4.250155957579539,medium
2.0,2,5000,355,155.0,69.0,53.0,25.0,53.0,2,23,12309,4.045170200666179,medium
8.0,34,1000,429,231.0,102.0,47.0,21.0,28.0,2,36,905,3.9392265193370166,high
11.0,10,1000,128,54.0,24.0,28.0,6.0,16.0,50,38,105015,3.789601485502071,medium
5.0,11,100,54,24.0,11.0,7.0,4.0,8.0,38,17,4836,4.039495450785774,medium
6.0,6,10000,2808,1789.0,459.0,300.0,110.0,150.0,50,39,33675,4.314149962880475,high
12.0,13,5000,192,104.0,25.0,28.0,12.0,23.0,50,42,571,4.017513134851138,medium
6.0,6,100,15,8.0,5.0,1.0,0.0,1.0,3,43,2988,3.896921017402945,high
11.0,10,5000,829,343.0,157.0,139.0,68.0,122.0,50,24,10474,3.908535421042582,medium
8.0,7,1000,398,274.0,70.0,26.0,8.0,20.0,9,39,816,4.181372549019608,high
2.0,2,100,9,1.0,2.0,0.0,3.0,3.0,50,42,26951,4.035360468999295,low
5.66,5,20000,2927,1646.0,564.0,389.0,145.0,183.0,14,29,8205,4.195856185252895,high
3.94,8,100,21,10.0,5.0,2.0,2.0,2.0,1,39,189,4.068783068783069,medium
14.0,12,1000,548,225.0,102.0,89.0,46.0,86.0,29,26,40457,3.9603282497466448,medium
9.0,8,5000,613,311.0,109.0,83.0,43.0,67.0,50,21,4335,4.057208765859285,medium
4.0,4,100,21,4.0,5.0,5.0,3.0,4.0,5,25,22615,4.078222418748618,medium
11.0,10,100,4,3.0,1.0,0.0,0.0,0.0,4,20,10286,3.6965778728368655,high
7.0,34,100,106,77.0,16.0,7.0,3.0,3.0,50,35,1269,4.150512214342002,high
3.92,4,20000,4367,1975.0,793.0,682.0,397.0,520.0,7,36,55499,4.138885385322258,medium
8.0,84,10000,1554,528.0,283.0,245.0,144.0,354.0,50,37,80713,4.187813611190267,medium
16.0,14,1000,370,114.0,55.0,72.0,35.0,94.0,47,27,47356,4.05688825069685,medium
8.0,7,1000,234,126.0,43.0,27.0,10.0,28.0,3,27,47356,4.05688825069685,medium
3.0,3,100,12,4.0,3.0,3.0,1.0,1.0,2,40,38100,4.291469816272966,medium
8.0,7,100,54,33.0,10.0,4.0,2.0,5.0,50,21,8989,3.851930136833908,high
11.0,10,100,96,31.0,15.0,15.0,16.0,19.0,50,40,2282,4.21034180543383,medium
11.0,10,10000,2050,1089.0,392.0,268.0,126.0,175.0,50,41,21485,4.146241563881778,high
12.0,11,100,6,2.0,0.0,2.0,0.0,2.0,10,25,366,3.9754098360655736,low
16.0,16,100,50,26.0,7.0,7.0,2.0,8.0,50,25,7676,4.039473684210527,medium
14.0,51,100,36,18.0,5.0,4.0,4.0,5.0,50,42,16885,3.897897542197216,medium
3.0,7,100,6,2.0,2.0,0.0,2.0,0.0,5,19,1284,3.9750778816199377,medium
3.86,4,100,23,9.0,4.0,2.0,5.0,3.0,1,49,55670,4.1214837434884135,medium
5.82,58,1000,623,295.0,147.0,81.0,44.0,56.0,50,61,1663,4.071557426337943,medium
8.0,7,50,6,2.0,1.0,2.0,1.0,0.0,20,37,519,3.791907514450867,medium
11.0,17,100,3,2.0,1.0,0.0,0.0,0.0,50,14,1279,3.707584050039093,high
11.0,10,5000,901,400.0,210.0,144.0,64.0,83.0,50,35,12441,3.924684510891408,medium
1.86,2,1000,36,20.0,2.0,5.0,4.0,5.0,50,42,45524,3.9729373517265616,medium
3.88,4,100,34,14.0,5.0,6.0,1.0,8.0,1,38,5654,3.9587902370003536,medium
8.0,33,50,0,0.0,0.0,0.0,0.0,0.0,50,41,9395,4.1100585417775415,high
3.71,5,10,1,1.0,0.0,0.0,0.0,0.0,15,135,60,4.2,high
11.0,28,100,107,48.0,25.0,20.0,7.0,7.0,2,44,435,4.186206896551724,medium
5.0,5,1000,103,59.0,18.0,14.0,4.0,8.0,50,48,32168,3.884543645859239,high
11.0,13,100,46,22.0,9.0,8.0,1.0,6.0,50,41,27964,3.948612501788013,medium
11.0,152,1000,808,381.0,180.0,110.0,68.0,69.0,50,43,87178,3.908359907316066,medium
13.0,43,1000,65,44.0,7.0,8.0,2.0,4.0,50,40,6256,4.101182864450128,high
8.0,11,10000,3345,2045.0,648.0,354.0,127.0,171.0,50,36,20169,4.258515543656106,high
13.0,11,10000,1184,572.0,222.0,192.0,99.0,99.0,50,52,9981,4.308385933273219,medium
5.83,5,100,22,13.0,5.0,3.0,1.0,0.0,3,24,17471,3.952836128441417,high
8.0,7,100,63,23.0,14.0,8.0,4.0,14.0,50,40,5595,3.7726541554959785,medium
2.81,33,50,14,5.0,2.0,5.0,1.0,1.0,1,43,42919,4.105967054218412,medium
2.0,26,10000,2942,1898.0,509.0,334.0,101.0,100.0,50,118,21012,4.189843898724538,high
5.84,5,100,24,12.0,7.0,2.0,0.0,3.0,2,25,9470,3.9568109820485744,high
16.0,14,50,2,1.0,0.0,1.0,0.0,0.0,50,34,3063,4.434214822069866,medium
6.0,38,5000,1442,645.0,296.0,247.0,105.0,149.0,50,9,6476,4.157659048795553,medium
9.0,8,1000,99,40.0,12.0,10.0,11.0,26.0,44,28,88193,4.080890773644167,medium
2.66,9,100,1,1.0,0.0,0.0,0.0,0.0,50,63,54773,4.437770434338086,high
6.0,47,1000,134,84.0,19.0,22.0,2.0,7.0,50,43,25914,3.862313807208458,high
16.0,33,100,61,34.0,13.0,7.0,3.0,4.0,50,33,2435,3.9967145790554417,high
